p1,p2,p3,p4,label
2872,2856,2646,1062,0
1761,875,1010,420,0
922,1060,671,1610,0
550,1523,2076,3125,0
1553,810,2137,677,0
3273,2107,1038,2969,0
1940,2910,2942,569,0
2907,2168,1583,1240,0
99,27,675,1156,0
3122,988,2720,2561,0
2934,1999,1711,3023,0
1907,1563,2692,2910,0
3220,2145,485,1634,0
490,2977,456,2634,0
2932,750,2499,3285,0
2964,2486,185,1018,0
2972,1361,3119,1883,0
3229,3056,589,663,0
245,2297,3152,868,0
1821,407,2283,516,0
546,190,1534,216,0
2007,610,2996,2467,0
2003,188,1812,2071,0
2997,1598,2048,1471,0
1759,966,2512,2214,0
1508,2482,2383,945,0
2579,431,1546,595,0
2952,674,1600,2587,0
1476,710,2971,343,0
2244,1314,3074,1077,0
1474,1660,1046,2920,0
1958,817,111,425,0
1760,1707,436,1211,0
309,235,439,2620,0
1909,124,2625,2428,0
3162,1997,3313,3122,0
352,54,3096,3174,0
1259,3083,242,348,0
1676,251,2639,3238,0
1528,1736,2331,3167,0
539,3040,1927,2318,0
1479,985,2422,3011,0
2741,2171,2950,2848,0
683,652,2053,2525,0
1617,408,2590,328,0
1930,724,1671,2070,0
1083,152,2939,2348,0
3013,2212,157,223,0
458,2712,2208,2976,0
504,1521,2310,873,0
1672,2368,2674,1513,0
2411,202,1058,600,0
687,421,792,2124,0
3067,284,2340,220,0
234,2293,1041,221,0
619,315,2478,2094,0
756,655,2892,1127,0
1230,2556,2900,1426,0
1048,2722,1742,1921,0
2126,782,89,1781,0
1440,6,1589,3204,0
1299,233,415,914,0
2050,2735,1490,408,0
3095,3285,265,2088,0
3284,2087,758,2548,0
1983,15,3235,145,0
1692,2548,1132,2166,0
747,2065,1978,2701,0
2209,2552,2744,2717,0
558,420,907,1663,0
3242,1589,278,2487,0
2174,2655,1760,1622,0
1530,1910,3309,2477,0
938,3171,2336,1459,0
2350,3136,56,2294,0
2690,2942,1166,3198,0
575,2604,125,2449,0
3320,2270,2354,1359,0
425,492,1432,2632,0
1990,1394,1317,1676,0
157,2446,1042,2515,0
1353,1301,3144,399,0
1803,404,814,2039,0
2721,3117,574,2966,0
2403,3146,795,161,0
1908,617,1609,1014,0
1726,1524,2544,702,0
27,2126,597,2991,0
2875,1646,2004,2608,0
1362,366,258,3187,0
2703,3133,1553,1851,0
768,2777,1281,1577,0
600,3247,1361,2564,0
1626,2431,276,1815,0
805,2713,799,597,0
418,2427,750,1347,0
393,2486,233,655,0
841,846,52,1590,0
587,451,1458,2462,0
1197,714,141,2594,0
61,2249,1927,1156,0
2799,1114,783,1572,0
3046,1159,2658,582,0
3028,145,1508,89,0
2665,872,1203,2687,0
1973,883,478,1720,0
1549,939,1466,2235,0
2814,2288,1203,801,0
1513,129,2083,47,0
3065,2430,491,22,0
3267,2132,430,2230,0
634,3286,1368,2008,0
437,1520,1990,3154,0
1098,2941,640,52,0
2728,1576,600,1233,0
696,2646,1691,605,0
1113,2752,2791,71,0
2791,1012,980,1883,0
3125,392,914,1444,0
356,2571,3018,2203,0
1472,725,2851,2699,0
446,2142,3210,349,0
1190,2715,447,894,0
2000,2053,1159,839,0
90,1657,278,1435,0
1385,1638,679,2899,0
340,2053,1328,436,0
2704,1739,1057,1858,0
2809,1436,607,2581,0
2248,527,2792,276,0
2482,144,423,1999,0
2977,1271,2108,2413,0
1679,683,3093,918,0
2936,2234,2675,768,0
2843,2227,2614,1721,0
2156,836,950,1865,0
2236,959,1216,897,0
2403,82,2408,104,0
1221,2601,2083,42,0
591,2690,1571,887,0
1887,604,1596,2775,0
3333,1874,2253,2110,0
3269,2030,787,3084,0
2593,1430,238,1960,0
2862,3095,1817,1514,0
2646,3324,2152,93,0
1112,1428,2339,1163,0
2090,1289,292,552,0
2504,1436,696,1527,0
352,1036,2683,634,0
2422,125,1533,1577,0
1100,48,1649,1016,0
1444,805,898,1330,0
1906,3193,2918,2376,0
2630,1671,1491,2038,0
1816,1205,2335,1681,0
1715,2608,1780,3134,0
1902,1563,1288,1877,0
816,1145,3016,2654,0
3316,2307,2007,1261,0
1244,2720,305,2441,0
1437,2487,175,494,0
2254,1895,1728,3037,0
3016,526,2733,1371,0
388,2583,1580,3182,0
1087,1418,1244,2529,0
255,2128,2312,1130,0
3244,1478,1911,332,0
2265,1072,1481,2011,0
1549,1868,460,303,0
1809,2663,1547,599,0
2287,496,2060,2750,0
276,295,2890,3242,0
381,3139,1239,2662,0
2543,1350,1158,679,0
344,1710,3123,2438,0
923,1855,1857,2228,0
2732,648,1758,73,0
609,1527,3284,627,0
2252,173,3106,415,0
677,2211,430,2767,0
106,3083,2144,211,0
2429,3064,1873,1124,0
111,971,1091,3008,0
172,2387,1044,709,0
2239,3309,303,1111,0
510,2554,572,2217,0
463,153,1987,1992,0
1077,726,2511,1677,0
1386,3222,938,255,0
2866,170,1661,1997,0
2991,1209,2096,44,0
352,504,753,1898,0
1982,3087,589,741,0
559,780,1129,2402,0
812,2604,528,1526,0
3056,53,214,1393,0
3136,3173,904,1143,0
2845,2337,1135,1977,0
3071,1329,2421,3163,0
916,2024,1384,1780,0
1428,594,111,3301,0
1794,1272,3246,3136,0
1707,1363,1252,2529,0
1116,538,733,1476,0
1814,1007,1178,646,0
2559,1821,1701,2799,0
2574,2545,294,985,0
619,3027,2440,2401,0
418,2783,2498,1966,0
1797,3107,2068,529,0
2714,690,845,3295,0
1163,135,2939,644,0
2880,2535,2830,2515,0
178,889,1481,1702,0
636,2240,169,682,0
579,568,574,2845,0
1477,1315,3116,670,0
2733,1603,2101,2453,0
1157,1103,1319,1374,0
1856,2512,1873,1138,0
2799,2734,3012,622,0
1596,2927,718,10,0
2756,2286,1988,1721,0
1091,220,2762,3096,0
2585,410,705,2472,0
2141,166,525,2984,0
2701,614,3211,3034,0
2143,1291,1234,1688,0
2660,1342,1748,599,0
725,889,3142,50,0
3214,3132,1497,327,0
2574,2402,3061,204,0
1271,2376,3171,2521,0
635,388,2177,2770,0
220,2555,229,349,0
2642,2126,3137,2983,0
2642,941,263,2818,0
2454,464,1326,2273,0
575,2643,2547,2484,0
3250,2147,2606,2391,0
2745,3196,3172,2397,0
1003,220,1154,762,0
3072,1690,3108,3287,0
2276,291,422,3090,0
2143,1812,792,1990,0
1066,1518,3030,1756,0
1145,2871,1912,2558,0
1872,905,830,1391,0
740,2222,803,486,0
1080,3246,225,2930,0
1908,1646,2421,916,0
848,1177,379,2333,0
615,2850,3080,2871,0
3083,1132,1024,377,0
3328,432,1663,74,0
812,416,3084,66,0
1444,55,87,2314,0
388,1254,159,2711,0
369,2448,1108,13,0
2872,680,236,2518,0
1635,2265,1980,1560,0
481,868,32,94,0
3296,1440,1515,2601,0
1553,347,2851,467,0
29,1970,1365,3199,0
873,2615,17,2843,0
377,2387,2548,3206,0
377,98,728,426,0
44,1107,1026,1285,0
2756,1893,50,2164,0
1460,468,2573,2320,0
595,2780,811,2605,0
2182,2524,705,494,0
41,2327,1943,328,0
1541,2547,1592,2919,0
1985,2442,2186,3098,0
791,849,646,1918,0
1411,2141,2711,3106,0
543,1503,2251,1502,0
2142,3229,1414,2201,0
682,2846,2102,1267,0
233,1033,721,1053,0
3302,1247,351,2000,0
1962,2351,798,2550,0
291,36,593,2180,0
2897,1346,1489,1094,0
2243,2652,2423,2131,0
34,1530,1069,2900,0
2080,1228,2264,3277,0
828,1530,1090,1181,0
2530,659,2482,602,0
775,3249,2687,837,0
3032,532,1229,1712,0
348,3073,2100,2639,0
2919,2123,1044,722,0
279,3082,1095,2751,0
3298,1191,143,1510,0
1816,1115,611,2147,0
2102,163,2920,2290,0
1179,1101,1483,2358,0
2217,1083,504,1666,0
328,1020,915,2981,0
3055,2494,2466,1985,0
2785,2547,2702,36,0
1114,2114,372,1340,0
3152,1686,1899,2375,0
288,2074,3245,3179,0
128,3248,1439,864,0
611,2201,2564,219,0
2573,1315,2863,2772,0
491,2906,2455,2275,0
578,1001,2668,3289,0
1809,1572,2266,272,0
3295,1932,1756,1771,0
1298,748,2819,3252,0
950,1915,92,939,0
383,178,1987,1461,0
32,2590,359,1102,0
3329,751,651,2481,0
3088,1790,121,816,0
477,2441,676,922,0
1869,1250,3074,460,0
2560,370,123,2699,0
3007,1952,116,1470,0
2219,2686,578,3212,0
214,1810,1087,1075,0
1090,2309,1455,767,0
1225,553,1390,1760,0
16,2140,241,2659,0
2462,393,131,2270,0
1509,445,262,1446,0
59,396,1488,744,0
2856,1136,2039,1626,0
1589,720,2607,886,0
2455,1638,1385,2084,0
1372,494,1875,2365,0
2500,64,1594,2950,0
394,2894,2826,498,0
31,3105,1042,353,0
355,2985,562,215,0
65,128,1334,2586,0
2855,2133,2339,1771,0
1958,1807,2022,1582,0
3200,2289,2944,2177,0
2111,1582,2451,2603,0
1662,292,40,1613,0
902,1949,1209,2635,0
1951,290,3297,2518,0
1322,803,3082,440,0
1693,208,349,948,0
2633,472,914,3250,0
710,3093,3150,2193,0
498,2705,2392,1834,0
1744,1036,1548,600,0
1394,2803,2314,690,0
1059,829,2044,2112,0
2346,1913,2588,509,0
861,2270,1728,2698,0
355,2586,334,1998,0
3095,1319,2186,3068,0
144,845,1902,2482,0
1800,1316,1948,3254,0
733,1415,204,2049,0
781,915,2324,1894,0
2823,2650,1479,1132,0
1520,1542,1073,451,0
283,2668,836,2773,0
1944,1186,2817,2031,0
2413,2001,651,2379,0
685,2544,571,2595,0
3263,2646,470,1457,0
2944,2822,1904,378,0
1612,3064,312,1389,0
339,3118,1524,68,0
537,186,2411,2612,0
496,743,2811,3263,0
817,2404,3192,2982,0
959,1292,2324,1720,0
1203,696,1572,990,0
109,2064,860,2362,0
1346,2333,2329,3216,0
2525,2502,2282,2610,0
640,200,866,539,0
3268,1994,1944,48,0
3302,1364,2074,1270,0
502,1452,17,2648,0
593,3168,2553,1664,0
708,2055,1630,1885,0
900,1156,1373,2955,0
141,887,2448,2580,0
791,2568,3204,3082,0
3279,1257,1280,2159,0
2922,3307,2571,2868,0
958,1821,1170,2955,0
398,1086,2868,846,0
2169,2818,2543,2727,0
519,24,1583,2671,0
580,975,3181,939,0
1454,240,593,2189,0
695,3170,2331,1452,0
3289,2447,923,1001,0
704,2504,984,1431,0
3233,2692,1438,553,0
1126,1428,278,1924,0
2939,505,830,1197,0
1967,2906,2917,862,0
2230,113,2766,745,0
3079,639,2948,296,0
1261,1657,1382,2753,0
1205,1251,2218,1172,0
3326,588,3007,1937,0
2563,524,330,1806,0
117,3005,2316,1219,0
2360,2475,304,1124,0
500,2677,496,542,0
2876,1788,886,2964,0
2373,1690,3312,781,0
2549,32,1535,2466,0
3320,3294,786,1257,0
2432,1574,2480,547,0
2786,209,3133,1506,0
302,264,2700,1438,0
1982,3103,3317,1835,0
2834,99,2962,13,0
675,1205,580,144,0
506,2012,2523,801,0
701,2798,1399,922,0
1495,2515,511,243,0
1355,1929,3114,3080,0
629,929,2858,2094,0
2753,140,1507,3201,0
3159,1711,1346,376,0
1267,2460,1773,2787,0
2597,1455,3240,1938,0
702,1302,628,640,0
538,1241,3249,1219,0
759,371,1978,2652,0
661,802,555,2197,0
411,1658,915,978,0
2154,1418,400,148,0
490,2571,129,2531,0
679,2643,277,91,0
2340,2862,2270,2024,0
1829,838,3196,398,0
92,1152,1869,1398,0
1240,2635,2358,2749,0
1734,1293,1824,1564,0
2731,3325,2635,3282,0
557,1931,1585,1380,0
508,3279,2336,800,0
257,2892,609,1100,0
2476,2901,563,877,0
3240,856,502,2674,0
543,512,1940,2482,0
14,158,1656,1888,0
3187,367,2376,335,0
2750,1974,1582,1552,0
940,1734,1092,3006,0
3279,257,532,1539,0
2035,2212,3139,2460,0
820,1425,2669,1317,0
1599,3329,614,2391,0
2608,589,2557,1186,0
1939,32,204,458,0
1828,1491,891,123,0
1732,1209,1038,1550,0
941,513,3121,1608,0
2175,738,176,402,0
252,921,1438,1788,0
796,1026,151,2181,0
253,228,2905,353,0
3008,2164,2349,2483,0
1847,982,244,1569,0
2554,2506,1267,116,0
1635,714,2518,1398,0
1373,91,2677,1142,0
1653,2976,1399,1490,0
890,2652,459,1565,0
1117,758,1052,751,0
2246,1885,3137,214,0
517,1458,1833,803,0
2898,3252,743,1814,0
856,1479,1038,773,0
151,1269,3213,2533,0
1352,2621,3105,1736,0
3039,1524,2939,759,0
97,155,506,1058,0
567,1333,1899,1615,0
2822,1116,1090,2831,0
1988,1763,2443,2221,0
966,290,2858,1166,0
2825,2681,1409,2645,0
1800,1627,1925,795,0
2242,404,191,1066,0
3124,733,49,477,0
787,2072,719,2307,0
1889,2645,845,2670,0
1611,2389,2472,629,0
2019,904,2290,2142,0
2344,3011,2125,130,0
784,3123,2904,1784,0
1883,1658,1503,1996,0
1077,833,827,439,0
1845,3112,2814,2388,0
298,3083,1625,248,0
868,1574,44,810,0
494,1694,527,3078,0
2587,695,363,2156,0
3140,876,674,32,0
2310,288,645,695,0
1087,1335,2174,423,0
2227,925,1899,1969,0
932,1751,800,2266,0
425,2925,2220,1493,0
892,2678,1142,238,0
1540,1296,2537,138,0
2172,712,243,94,0
2870,459,106,1791,0
852,1149,2113,1424,0
3326,647,1350,1461,0
2578,1089,673,1474,0
543,1058,2563,845,0
2571,965,64,1035,0
954,1529,421,30,0
2056,1743,1601,870,0
2020,2334,1991,767,0
2968,78,2796,691,0
1712,2556,2614,942,0
2269,1201,582,2082,0
307,1604,1636,2744,0
950,659,2158,2101,0
2596,809,2021,3076,0
746,1311,2668,351,0
2911,2662,1898,1633,0
2247,397,21,267,0
1003,2467,2785,775,0
2924,497,1037,2231,0
2605,2365,863,2882,0
278,1235,3119,578,0
2541,2013,3054,1593,0
110,1253,979,2122,0
2661,2290,3021,282,0
1984,462,1968,213,0
199,1776,806,1547,0
3297,2437,1885,1324,0
1355,1336,1067,915,0
3144,1771,1892,594,0
1078,2422,2134,542,0
509,3054,1343,2862,0
1010,228,2738,966,0
822,1131,1416,214,0
3297,1567,3033,82,0
843,2991,3155,2505,0
3253,3142,3251,1332,0
1647,1190,3113,1870,0
157,2355,548,322,0
397,1267,361,2728,0
1862,1660,1753,2372,0
2184,683,2555,634,0
3232,440,1934,2290,0
3269,1947,928,1578,0
364,588,2034,2261,0
18,3066,2276,3195,0
2469,1887,1972,1674,0
1612,690,546,457,0
692,27,1369,585,0
860,1436,1217,2790,0
145,2749,852,3149,0
1835,1768,1991,2418,0
3321,1389,2199,963,0
1769,1223,2383,1224,0
1072,1858,1423,1409,0
1922,2986,2414,395,0
1213,2973,170,2712,0
1766,913,2689,2378,0
3236,657,2141,1293,0
885,1816,3155,688,0
334,549,781,2886,0
1423,1704,2136,2058,0
1115,834,3313,1537,0
1188,2141,916,3109,0
3251,2204,1022,2732,0
2772,117,2787,1865,0
2998,2673,1990,1455,0
3127,3281,2998,726,0
1990,2551,2045,3267,0
1445,148,293,2799,0
3087,647,2559,1508,0
3298,2668,1910,3192,0
1486,2524,1354,2051,0
3297,1303,1510,82,0
2092,1513,551,3116,0
982,2582,419,207,0
2045,384,2550,1774,0
1982,1202,1490,2555,0
2007,2113,48,2383,0
2879,329,1064,268,0
202,3051,566,1720,0
270,136,2813,346,0
1958,2746,1169,878,0
818,3001,1952,788,0
2011,547,676,1896,0
1902,1420,3140,1676,0
1278,712,213,919,0
346,1623,3229,1010,0
2625,210,196,2353,0
1905,1747,2466,45,0
58,2167,2230,2512,0
1376,379,269,417,0
1891,3292,3145,1155,0
2276,1438,1905,1714,0
43,2714,2121,1137,0
2646,2000,3016,2314,0
2621,2180,1047,371,0
2491,504,1132,1456,0
1462,1515,2036,2161,0
629,3228,119,2826,0
84,335,1623,230,0
60,759,2329,2034,0
2395,1112,3197,3316,0
163,544,582,2945,0
1586,3297,2502,1629,0
590,2255,3214,2698,0
3100,298,1315,2719,0
1693,286,44,288,0
2606,1546,2580,1153,0
1400,823,2682,2,0
288,1501,149,1771,0
1619,2011,681,2907,0
1529,1897,36,109,0
234,3053,1185,1286,0
1140,2609,924,3245,0
801,2341,2870,2021,0
3174,2797,1292,1338,0
1478,1518,1738,3179,0
1974,1033,2524,3120,0
1045,1004,1731,177,0
3186,2822,221,1878,0
3295,3188,1793,2829,0
2273,1448,2014,3304,0
1706,2434,1021,2611,0
2888,2985,906,3199,0
1716,404,2158,1378,0
1423,2345,1633,1903,0
3181,523,1318,177,0
3252,20,2190,2976,0
2756,1551,3086,2986,0
1161,715,1972,2658,0
68,3028,597,2378,0
2161,716,570,20,0
603,769,1862,129,0
2829,780,1017,1753,0
1022,1092,2093,1628,0
2979,1639,2351,2660,0
869,2169,68,1904,0
247,195,2262,2905,0
2944,198,1826,2012,0
1397,1733,596,2835,0
591,1877,78,3330,0
550,2661,2211,580,0
905,1930,885,1437,0
81,1335,227,185,0
2602,2342,2904,1713,0
980,1050,462,2431,0
161,1243,2038,1835,0
702,110,853,2158,0
10,3209,2175,1035,0
1497,1525,1196,2176,0
2095,779,2956,2935,0
2844,2176,1867,777,0
404,1396,420,1201,0
416,908,247,2002,0
287,554,2777,2306,0
2357,2374,592,1634,0
1925,2109,2145,2683,0
2608,2928,2240,42,0
2841,1728,723,229,0
2878,2257,2314,3000,0
138,388,2237,3009,0
1363,2589,772,2853,0
2795,1439,96,340,0
199,883,1073,466,0
825,1821,389,2310,0
1868,1417,1994,2949,0
2672,419,2758,2151,0
1057,2639,522,1329,0
3066,1900,1227,137,0
686,179,1101,2851,0
522,300,2140,2243,0
2922,1627,3212,2172,0
2498,2754,1955,307,0
1030,560,2555,2522,0
1731,485,3079,2370,0
3050,877,1228,1822,0
2199,1981,1341,889,0
1926,3257,1979,2513,0
819,2407,84,629,0
1985,1058,1061,2989,0
2290,1480,2725,3313,0
2322,2968,2824,979,0
2412,2077,430,1625,0
2568,1727,1753,1498,0
925,636,930,2596,0
1022,416,1839,1961,0
1611,1511,2740,1558,0
1135,624,874,1823,0
757,298,3176,1102,0
1066,2637,3130,92,0
3024,1219,2718,1219,0
3192,34,3070,1199,0
6,331,979,2610,0
112,819,1194,1670,0
921,867,379,511,0
2273,2533,2607,1304,0
2260,359,2470,808,0
3306,712,1558,2838,0
1998,2224,930,1908,0
423,2915,1552,541,0
2643,670,890,1020,0
78,2979,2968,2881,0
1165,3265,1450,656,0
1329,350,3164,1427,0
1542,1688,2016,1172,0
2316,1731,961,1336,0
2259,2976,301,621,0
1879,2556,2210,3095,0
1476,275,2876,1547,0
2141,836,590,1109,0
2686,1632,607,3014,0
1335,897,1908,2308,0
2359,2736,3132,418,0
340,2868,2026,2802,0
1403,58,1789,3040,0
1514,1093,2481,459,0
2297,1736,1356,2046,0
3147,222,259,1208,0
2732,1230,2037,1825,0
662,1832,1174,735,0
1579,776,1283,3174,0
3163,1194,941,2009,0
642,2150,3106,2392,0
1621,529,1439,746,0
245,1820,2234,2796,0
356,969,26,2829,0
2549,2488,1717,1643,0
1113,1191,151,2444,0
2833,333,2401,2255,0
626,1475,1892,629,0
3154,1035,263,3012,0
240,12,3080,325,0
44,2691,913,1234,0
1633,344,2319,1845,0
2644,1724,1286,3306,0
2288,1084,716,1338,0
2189,369,1719,2403,0
632,1952,1862,2539,0
636,1393,536,326,0
2176,1811,1969,1414,0
1122,1603,2645,678,0
2786,2700,42,2460,0
1693,2138,1057,2694,0
2477,2910,503,140,0
1258,2900,3291,114,0
1250,341,2316,2768,0
1026,1214,1292,493,0
1178,3013,163,966,0
2860,3033,1096,1666,0
911,71,962,1766,0
2772,134,566,1508,0
1563,2025,360,1560,0
2889,738,3079,1222,0
1975,2869,2096,629,0
1207,1888,1533,3249,0
953,1560,3005,1381,0
1064,236,1269,756,0
2596,2676,2419,773,0
1273,1876,1144,2068,0
2179,2805,2020,3088,0
3178,245,1289,2932,0
1902,1296,1135,2695,0
1495,2662,3221,1589,0
1044,2821,2105,1843,0
673,43,612,3315,0
546,2150,1849,2790,0
2751,420,2370,458,0
2616,1146,503,2311,0
3222,2811,1729,638,0
811,191,1764,3177,0
1685,703,2249,989,0
1993,3145,288,3064,0
144,716,2507,269,0
2868,1676,2391,1327,0
3320,2773,2198,1482,0
865,534,27,50,0
910,1050,3184,600,0
2164,1305,2760,1903,0
392,75,72,174,0
163,539,2038,3024,0
2258,358,1080,880,0
595,2533,792,1613,0
2827,886,2875,2085,0
1219,3016,1486,2327,0
3079,1476,1326,2850,0
1131,428,30,2660,0
1537,2787,1731,3079,0
2522,2063,58,1860,0
2272,1074,3137,339,0
1965,1970,381,1691,0
1247,2393,2290,1968,0
2832,2580,2289,624,0
1502,3173,871,1436,0
2106,2819,753,2434,0
1642,2857,71,3202,0
2601,3023,1794,1639,0
1279,1857,1484,2629,0
2532,1799,1959,1384,0
3010,1004,2363,2160,0
2799,1619,1522,2927,0
2016,79,2859,117,0
2110,2934,1927,809,0
1359,2658,278,1077,0
1669,193,420,1040,0
30,2110,744,1598,0
1656,719,1081,2623,0
443,2238,1493,2523,0
434,570,1116,29,0
878,2637,2150,902,0
1691,2712,1411,2724,0
1719,3132,2533,3278,0
3162,2379,168,1733,0
812,3117,2489,1092,0
935,2009,492,2440,0
1205,2725,1404,1736,0
2015,1449,3164,451,0
2971,94,1532,2983,0
2248,3330,850,1868,0
811,2904,2766,3004,0
2506,526,2376,3198,0
1943,792,3300,567,0
277,2875,2284,676,0
1515,873,593,1759,0
1679,2334,2859,1415,0
1058,1609,162,2764,0
746,1552,1002,1450,0
2695,121,331,2367,0
2813,855,3269,165,0
1134,378,2213,376,0
576,472,1936,1578,0
225,1251,2354,1848,0
1372,1394,1362,1872,0
3020,3094,2390,2021,0
2132,591,983,1241,0
2360,165,1257,2627,0
566,1538,1108,3318,0
126,1755,2213,3246,0
3082,358,845,862,0
2078,1119,265,3257,0
2216,1212,2963,3107,0
1965,416,3308,1500,0
1065,3306,1315,2290,0
3231,3237,3316,2456,0
299,598,2821,1073,0
1793,781,1911,2869,0
448,2440,3215,2122,0
2788,2577,1277,3306,0
1919,2182,3167,2150,0
2246,238,1820,1297,0
2470,547,2982,1884,0
759,1716,960,981,0
3025,2383,2078,1590,0
868,2509,1535,1216,0
1159,225,2200,1382,0
1560,3020,2346,977,0
1653,2752,160,691,0
449,1103,738,2677,0
2675,1670,1938,2401,0
1975,2196,319,1209,0
324,2610,1826,1305,0
760,811,1887,940,0
662,981,2241,1711,0
805,2517,682,1476,0
1466,778,2062,2604,0
2105,247,2834,139,0
3083,2097,2664,487,0
2509,2863,1322,518,0
1852,3054,2271,1019,0
3240,3196,2663,797,0
1067,3125,1101,2564,0
2463,2750,1253,3150,0
2072,561,290,111,0
2763,1790,1068,816,0
484,2354,2389,2735,0
2880,2652,2910,1891,0
111,1236,153,2431,0
2254,872,2801,2578,0
1869,444,2784,3097,0
506,2643,1475,1605,0
2326,1764,1289,1672,0
2731,2950,2982,2129,0
756,1564,1355,429,0
188,2473,2345,167,0
1153,2673,1044,1485,0
959,2000,2304,794,0
829,2740,153,2808,0
2919,1770,296,1077,0
1884,1588,2330,2948,0
1119,711,1861,2166,0
875,2237,1803,1335,0
801,1938,3325,2098,0
452,3104,2646,1032,0
1798,547,784,2762,0
1441,1341,2271,2919,0
2769,1673,143,2898,0
856,2302,1782,1548,0
1457,1469,3214,3089,0
1313,599,2606,2749,0
1351,1782,1557,150,0
515,230,2670,987,0
1923,3094,2038,494,0
2350,1585,1871,71,0
2452,140,1190,2041,0
171,2274,2378,961,0
3098,1967,2005,1012,0
595,2005,1575,2988,0
1687,1572,122,1063,0
2817,1295,978,1330,0
424,1019,502,974,0
1475,2307,1491,2725,0
794,619,2599,314,0
317,1455,2121,2362,0
1815,1585,3034,1141,0
1515,3133,1642,507,0
2897,1822,2653,2423,0
2560,271,3032,1863,0
1252,2362,2760,1583,0
3127,834,3310,1992,0
707,2662,2166,205,0
33,1436,2089,1384,0
2120,2862,3169,175,0
1574,3187,947,878,0
774,2632,2858,1777,0
1671,29,2431,236,0
1460,2856,2858,1307,0
1153,2684,2418,1117,0
817,345,3185,2826,0
3331,140,826,1110,0
2415,333,2711,1194,0
100,690,2338,1548,0
719,3318,1884,1336,0
2631,2960,2992,2283,0
1167,789,2385,647,0
2367,735,770,812,0
1447,618,1899,3136,0
2131,858,2811,3064,0
490,2432,1515,2216,0
1891,1194,3114,2279,0
66,798,2578,895,0
296,198,1167,2917,0
2492,64,2707,2583,0
622,415,1478,3156,0
1475,2283,2546,583,0
120,2959,2371,2982,0
2335,1118,441,2880,0
939,2646,2569,2322,0
1642,762,741,2473,0
71,2004,1118,2868,0
2529,2118,2425,43,0
620,26,158,2149,0
2604,2138,1262,947,0
2267,2334,1046,1740,0
593,1852,2440,1203,0
189,1358,1344,1913,0
2263,470,3230,2845,0
2216,1298,17,1713,0
504,1632,2842,1402,0
1094,949,1877,1665,0
1511,257,793,1026,0
1510,1809,461,3241,0
2490,1085,270,1963,0
995,803,1011,2343,0
437,1370,2649,3272,0
925,3332,2546,1630,0
2863,2238,1768,1155,0
1989,1441,2100,361,0
736,2513,1502,2307,0
2951,2203,131,3319,0
1984,1469,3016,2189,0
399,2970,3287,2897,0
2084,3250,1033,1911,0
2327,712,3181,2324,0
182,2070,1465,2545,0
944,2831,1033,2726,0
2800,2187,2447,2442,0
1531,591,1748,1006,0
3260,133,3132,1865,0
166,2502,334,944,0
3326,898,1427,1103,0
1065,533,398,695,0
353,505,1880,2874,0
355,2887,1781,650,0
162,2385,2973,1231,0
2668,1879,3052,2003,0
2205,132,2941,394,0
2805,1071,1537,279,0
2155,2142,1154,1919,0
2112,2391,586,2583,0
2580,1748,2688,3038,0
118,1082,1875,371,0
323,2940,8,1009,0
1997,2637,1295,1343,0
226,752,1558,1402,0
2501,303,250,2927,0
1616,2155,1222,1374,0
138,31,2717,2272,0
3125,1350,921,1850,0
3264,309,195,2274,0
545,1969,2384,2292,0
151,2977,1823,2798,0
3003,297,2755,14,0
1738,3276,1234,2011,0
2829,1699,2012,1488,0
143,3037,1571,187,0
2811,3152,1326,3060,0
1494,820,2871,3106,0
888,984,531,2722,0
3153,1761,166,1937,0
2850,656,227,2857,0
3214,2236,2172,1186,0
192,668,37,1165,0
1410,1790,2685,2668,0
1936,1864,2947,1033,0
1678,1930,1942,2879,0
2710,1659,3008,3062,0
1528,1626,2318,793,0
259,2105,1717,3191,0
2354,2942,681,2114,0
1139,2359,2573,2575,0
382,2888,2107,1615,0
2636,2376,1598,1310,0
3303,922,1229,152,0
1445,1212,3122,1827,0
1155,2550,3174,1308,0
2944,2381,820,1918,0
2762,1558,632,2304,0
3285,3308,3216,3180,0
541,1545,724,209,0
5,2243,841,763,0
1014,2136,1164,2190,0
2089,1779,1438,1420,0
1949,2034,2850,367,0
1332,1277,873,1650,0
2264,1467,2540,1470,0
1349,921,3269,579,0
605,1936,1214,2117,0
2646,650,554,309,0
2832,283,308,798,0
197,3125,2965,2388,0
621,1806,676,1948,0
466,852,2125,1985,0
2638,781,1256,2809,0
2248,1896,2035,2977,0
1430,669,2330,2190,0
414,1881,3095,3300,0
943,1649,1378,1022,0
94,2739,523,2614,0
289,1510,165,231,0
2075,1137,2214,2417,0
2559,99,2689,599,0
1363,1157,1606,1607,0
3022,858,3108,2360,0
3323,490,1189,20,0
1388,1177,974,2624,0
2792,2548,737,2671,0
822,648,2206,1466,0
1186,1838,2943,1272,0
3032,2287,613,1750,0
2987,3022,1955,498,0
3254,1225,1783,2635,0
2097,1630,3224,447,0
2006,2399,1156,3002,0
2912,2305,454,3181,0
374,416,564,445,0
1209,2889,2261,1276,0
652,1361,2190,1997,0
1634,109,410,2802,0
1177,2888,2015,1759,0
