p1,p2,p3,label
10,20,235,0
86,17,560,0
53,76,498,0
21,79,717,0
18,2,108,0
55,34,832,0
9,53,784,0
72,73,211,0
48,82,989,0
21,66,275,0
68,26,171,0
69,55,774,0
54,74,189,0
12,62,169,0
74,57,707,0
18,52,857,0
49,97,256,0
46,17,691,0
8,86,443,0
14,69,997,0
20,22,119,0
34,21,54,0
70,44,609,0
12,69,728,0
20,85,802,0
58,23,585,0
2,39,67,0
29,54,442,0
73,52,619,0
48,90,493,0
33,64,594,0
67,40,986,0
89,46,241,0
37,1,914,0
24,26,679,0
21,66,519,0
42,76,702,0
79,69,859,0
92,83,591,0
98,80,796,0
89,7,323,0
54,82,802,0
63,88,150,0
19,99,610,0
47,40,925,0
58,6,444,0
56,70,368,0
47,17,91,0
90,42,985,0
74,67,794,0
58,62,527,0
53,34,666,0
88,15,217,0
27,88,789,0
71,49,520,0
44,17,344,0
67,76,536,0
12,25,970,0
63,4,842,0
54,72,212,0
59,89,698,0
61,91,366,0
97,85,996,0
9,47,697,0
49,97,880,0
87,55,655,0
56,40,623,0
37,91,263,0
87,5,576,0
56,22,200,0
47,10,583,0
17,35,163,0
1,54,419,0
96,56,974,0
9,88,938,0
87,82,100,0
90,53,457,0
89,25,366,0
55,15,342,0
76,37,853,0
79,89,13,0
49,65,24,0
27,22,801,0
34,57,227,0
46,92,11,0
6,76,481,0
72,37,855,0
27,1,533,0
8,63,59,0
54,46,868,0
13,56,162,0
96,20,335,0
79,2,775,0
87,7,790,0
36,28,918,0
98,31,150,0
5,37,314,0
41,85,629,0
84,46,560,0
83,12,467,0
67,90,901,0
61,74,665,0
54,74,384,0
87,26,868,0
42,48,929,0
45,56,599,0
27,86,14,0
3,63,501,0
67,75,965,0
18,38,626,0
17,76,851,0
87,94,556,0
44,67,411,0
16,77,367,0
24,78,399,0
29,54,513,0
43,78,112,0
34,6,200,0
12,43,996,0
20,43,289,0
9,4,49,0
16,40,368,0
58,22,964,0
17,79,973,0
3,83,896,0
51,93,565,0
37,20,325,0
21,72,560,0
54,46,734,0
41,23,407,0
7,24,752,0
17,13,113,0
86,43,610,0
4,69,417,0
4,7,332,0
87,4,102,0
56,51,309,0
54,70,431,0
61,84,868,0
55,72,384,0
31,6,759,0
34,17,942,0
72,81,486,0
93,75,200,0
81,77,155,0
29,87,566,0
23,61,398,0
26,46,462,0
63,86,412,0
44,18,814,0
80,95,662,0
46,7,596,0
2,62,625,0
87,73,738,0
96,85,788,0
66,92,595,0
88,87,444,0
31,9,14,0
35,69,858,0
69,27,471,0
81,23,140,0
11,23,283,0
12,46,539,0
28,14,259,0
59,6,371,0
29,58,987,0
59,43,784,0
77,43,708,0
46,8,461,0
41,85,702,0
92,58,676,0
79,27,838,0
54,34,450,0
11,59,724,0
67,5,845,0
89,51,294,0
72,76,461,0
73,30,951,0
77,81,556,0
2,34,698,0
47,42,130,0
97,89,704,0
50,52,908,0
54,20,27,0
92,15,215,0
64,23,227,0
39,5,791,0
20,54,581,0
10,85,164,0
39,24,545,0
46,44,903,0
8,9,585,0
91,6,506,0
34,13,618,0
43,80,197,0
48,68,370,0
49,48,890,0
59,40,325,0
37,31,603,0
36,30,953,0
27,85,835,0
72,99,394,0
94,56,7,0
8,2,651,0
83,5,757,0
72,17,432,0
31,39,234,0
86,24,783,0
80,68,691,0
31,48,850,0
42,27,514,0
69,70,943,0
90,42,403,0
26,1,343,0
53,9,761,0
7,57,941,0
25,19,985,0
47,38,987,0
44,47,324,0
50,29,779,0
16,50,360,0
1,82,231,0
10,69,24,0
12,36,138,0
57,93,920,0
99,44,559,0
36,36,493,0
45,82,412,0
64,57,34,0
18,82,841,0
64,73,185,0
75,17,85,0
70,40,972,0
66,86,399,0
38,21,327,0
37,66,711,0
67,21,259,0
87,99,116,0
27,47,813,0
67,40,95,0
85,26,829,0
74,19,490,0
61,38,368,0
17,30,437,0
66,28,839,0
29,85,866,0
69,24,148,0
98,65,68,0
34,89,422,0
58,62,194,0
9,13,881,0
54,39,537,0
45,86,621,0
96,2,636,0
71,98,25,0
21,92,370,0
29,19,256,0
95,76,464,0
34,5,10,0
4,98,371,0
7,23,636,0
69,75,56,0
86,45,542,0
25,63,346,0
6,58,871,0
86,91,206,0
37,59,912,0
56,63,562,0
79,94,929,0
40,9,81,0
21,18,647,0
38,55,109,0
4,60,808,0
66,52,964,0
16,64,487,0
57,92,324,0
42,67,349,0
55,89,497,0
69,95,634,0
37,72,257,0
41,40,649,0
66,43,708,0
97,49,813,0
52,60,949,0
58,28,230,0
75,12,381,0
81,45,752,0
22,53,5,0
20,48,316,0
10,97,11,0
15,13,810,0
48,23,243,0
93,69,513,0
52,73,560,0
69,82,412,0
23,22,7,0
4,54,540,0
2,66,277,0
53,89,748,0
16,80,240,0
92,89,530,0
99,12,336,0
89,76,500,0
17,27,247,0
11,82,28,0
34,33,672,0
19,21,462,0
82,12,767,0
55,61,47,0
80,49,233,0
6,97,619,0
96,1,640,0
14,85,957,0
36,13,179,0
33,24,447,0
84,10,490,0
71,69,308,0
75,78,232,0
95,97,653,0
51,4,219,0
85,64,514,0
94,19,391,0
61,74,419,0
49,89,166,0
23,94,946,0
71,26,667,0
39,45,217,0
69,7,714,0
3,44,498,0
49,49,106,0
92,86,895,0
42,58,899,0
94,94,873,0
100,54,770,0
38,75,857,0
78,8,131,0
1,5,708,0
39,7,230,0
80,63,624,0
76,32,413,0
88,22,844,0
54,58,743,0
34,76,269,0
10,79,186,0
22,18,709,0
51,52,394,0
71,90,512,0
48,57,143,0
56,3,640,0
32,39,199,0
70,21,21,0
6,19,600,0
29,64,760,0
13,75,321,0
29,36,272,0
70,67,283,0
68,23,666,0
52,34,794,0
41,61,909,0
79,47,792,0
23,28,955,0
73,90,477,0
3,22,986,0
59,53,911,0
77,13,453,0
2,55,132,0
93,48,564,0
39,21,11,0
54,5,895,0
24,3,478,0
59,79,481,0
66,80,273,0
58,11,733,0
48,23,861,0
69,17,536,0
57,62,128,0
62,59,994,0
79,37,610,0
42,7,90,0
22,46,268,0
30,80,460,0
18,91,145,0
84,38,505,0
52,55,541,0
91,7,693,0
35,35,128,0
3,77,372,0
65,4,420,0
95,35,766,0
19,15,144,0
99,27,405,0
31,28,35,0
87,71,516,0
75,1,740,0
89,73,954,0
21,49,878,0
53,64,480,0
11,88,847,0
2,62,867,0
50,60,224,0
35,18,297,0
44,9,193,0
35,59,781,0
35,82,352,0
60,4,817,0
89,74,956,0
65,22,142,0
13,36,111,0
4,46,272,0
91,84,53,0
43,35,264,0
57,96,456,0
83,51,596,0
54,11,288,0
93,24,317,0
71,60,455,0
29,13,303,0
12,78,76,0
70,51,260,0
15,41,35,0
36,85,545,0
71,85,790,0
64,29,532,0
12,45,476,0
95,66,258,0
8,15,931,0
39,2,71,0
90,25,81,0
7,51,630,0
71,70,398,0
97,42,746,0
76,81,672,0
52,4,529,0
53,86,901,0
65,49,640,0
5,70,57,0
23,44,267,0
4,59,281,0
42,26,563,0
74,15,30,0
45,12,26,0
74,26,993,0
72,41,840,0
85,23,539,0
32,88,706,0
4,33,764,0
95,89,923,0
61,63,667,0
56,95,608,0
9,69,858,0
19,87,835,0
45,6,155,0
98,86,729,0
79,25,926,0
31,12,862,0
81,16,848,0
36,66,590,0
14,93,666,0
58,57,857,0
6,6,802,0
61,13,168,0
63,48,947,0
78,69,536,0
64,7,872,0
37,50,379,0
36,47,977,0
86,72,120,0
75,65,131,0
59,74,105,0
50,83,346,0
81,7,53,0
33,64,996,0
52,36,678,0
25,72,317,0
48,36,370,0
17,1,756,0
7,30,945,0
59,17,996,0
10,42,507,0
10,57,392,0
99,28,832,0
84,70,856,0
92,71,439,0
66,87,534,0
91,98,748,0
25,44,700,0
81,89,722,0
41,67,684,0
38,80,662,0
96,89,678,0
48,48,984,0
37,44,541,0
17,35,811,0
43,95,352,0
23,45,194,0
81,73,214,0
96,62,817,0
14,69,730,0
96,33,155,0
65,91,259,0
49,97,309,0
76,38,930,0
9,32,309,0
91,90,96,0
77,71,702,0
19,50,372,0
91,61,696,0
60,86,500,0
72,15,895,0
9,24,813,0
49,22,984,0
94,13,594,0
68,48,236,0
16,68,364,0
26,83,611,0
19,82,784,0
20,78,574,0
41,46,58,0
88,17,620,0
53,13,64,0
85,49,320,0
2,36,329,0
25,6,427,0
83,56,924,0
73,27,429,0
46,53,516,0
99,15,955,0
33,99,749,0
83,17,484,0
33,20,132,0
36,15,850,0
77,38,221,0
85,1,735,0
73,18,158,0
51,37,82,0
72,85,409,0
53,42,673,0
34,51,921,0
54,23,490,0
93,81,940,0
20,66,784,0
22,19,893,0
95,65,182,0
4,97,90,0
70,79,831,0
14,3,382,0
82,30,790,0
52,45,896,0
86,77,52,0
73,31,554,0
55,86,680,0
53,50,301,0
12,73,621,0
32,70,151,0
100,60,908,0
94,81,508,0
95,58,267,0
37,85,964,0
90,85,900,0
92,92,754,0
49,16,235,0
60,53,817,0
42,30,719,0
42,29,450,0
10,55,464,0
95,33,306,0
48,9,700,0
66,81,222,0
79,96,408,0
18,2,947,0
34,27,281,0
42,46,702,0
42,87,878,0
58,81,561,0
100,67,66,0
42,60,505,0
94,19,132,0
86,52,916,0
31,80,207,0
83,26,682,0
78,67,742,0
11,69,79,0
37,73,369,0
10,13,685,0
34,93,197,0
63,92,102,0
66,42,819,0
75,36,605,0
47,27,650,0
43,11,543,0
99,31,106,0
95,94,405,0
8,89,96,0
87,58,652,0
55,78,655,0
61,27,565,0
92,8,654,0
59,54,430,0
60,56,443,0
84,49,121,0
38,85,44,0
47,92,863,0
4,81,346,0
43,43,874,0
77,53,540,0
83,44,118,0
39,31,206,0
12,85,307,0
58,79,816,0
61,88,9,0
72,84,943,0
27,98,436,0
12,2,150,0
94,17,963,0
52,22,488,0
25,23,325,0
54,22,702,0
52,93,647,0
27,90,127,0
18,95,386,0
57,21,740,0
51,23,62,0
66,5,212,0
37,63,331,0
71,1,767,0
24,48,232,0
38,44,286,0
39,32,850,0
32,94,550,0
16,41,646,0
2,21,19,0
92,9,624,0
94,7,509,0
31,32,629,0
94,61,345,0
35,96,625,0
12,86,264,0
95,9,351,0
26,95,103,0
60,49,651,0
86,65,323,0
81,29,564,0
66,83,82,0
52,47,32,0
1,22,498,0
75,21,13,0
71,35,110,0
98,56,305,0
65,88,669,0
30,29,331,0
23,64,592,0
31,68,73,0
57,81,313,0
69,87,744,0
49,96,430,0
44,5,923,0
54,26,134,0
95,5,255,0
66,45,209,0
44,70,206,0
6,73,439,0
40,62,442,0
5,12,391,0
69,33,33,0
13,28,545,0
91,90,411,0
82,90,145,0
84,8,358,0
56,27,665,0
75,41,409,0
78,34,244,0
47,67,774,0
24,76,817,0
68,61,402,0
99,79,938,0
30,38,754,0
16,70,81,0
38,79,796,0
100,70,204,0
21,15,423,0
35,26,32,0
40,79,38,0
86,60,401,0
22,52,253,0
97,33,29,0
47,58,872,0
30,16,917,0
49,67,852,0
31,78,772,0
75,68,434,0
23,18,784,0
41,53,912,0
82,55,602,0
92,74,638,0
19,70,408,0
37,95,55,0
38,77,935,0
94,76,209,0
86,66,149,0
47,31,599,0
17,71,749,0
69,34,937,0
20,17,602,0
20,85,222,0
97,3,427,0
25,99,924,0
81,30,398,0
60,26,380,0
16,85,864,0
59,67,657,0
40,31,845,0
66,12,140,0
95,78,239,0
40,85,915,0
27,27,804,0
97,55,331,0
27,21,602,0
16,56,473,0
42,76,334,0
15,13,244,0
81,73,307,0
37,97,192,0
68,18,910,0
100,89,381,0
29,53,940,0
37,26,690,0
82,81,706,0
21,41,244,0
56,96,83,0
56,23,234,0
28,26,749,0
100,64,240,0
32,53,300,0
18,90,524,0
11,4,782,0
8,66,372,0
95,87,233,0
47,44,55,0
37,69,219,0
14,40,472,0
88,72,708,0
55,59,586,0
63,4,985,0
82,86,106,0
19,19,853,0
12,17,250,0
43,81,589,0
100,78,979,0
57,33,28,0
23,32,139,0
99,69,246,0
50,52,575,0
12,91,650,0
46,9,166,0
99,97,954,0
16,2,481,0
69,61,769,0
48,16,920,0
94,59,301,0
13,52,881,0
43,74,927,0
97,90,278,0
48,72,530,0
11,65,306,0
7,41,641,0
62,78,43,0
22,36,116,0
68,70,268,0
50,65,597,0
76,88,375,0
86,88,607,0
47,69,101,0
16,77,335,0
6,33,203,0
28,81,601,0
45,89,17,0
84,36,426,0
62,72,13,0
71,5,330,0
18,73,132,0
81,23,717,0
74,38,718,0
84,91,538,0
48,10,554,0
56,11,540,0
55,83,482,0
10,30,13,0
5,50,975,0
19,82,481,0
5,62,744,0
56,68,145,0
40,49,560,0
89,95,471,0
56,45,919,0
68,45,843,0
29,52,218,0
21,25,283,0
53,96,9,0
44,38,949,0
98,5,848,0
41,43,967,0
83,81,267,0
66,26,847,0
78,98,607,0
51,99,684,0
72,40,713,0
83,40,752,0
69,35,746,0
37,89,711,0
98,3,154,0
5,50,383,0
96,8,352,0
53,90,536,0
51,1,850,0
42,75,484,0
25,13,652,0
62,36,750,0
44,12,453,0
82,9,954,0
93,61,785,0
45,34,400,0
53,63,350,0
9,78,758,0
61,88,561,0
17,51,379,0
11,7,737,0
43,23,717,0
53,20,733,0
54,69,164,0
36,44,728,0
56,79,410,0
17,17,848,0
54,20,420,0
13,2,163,0
71,51,251,0
88,73,366,0
54,84,525,0
95,29,852,0
88,24,551,0
49,73,968,0
60,90,920,0
23,21,912,0
78,52,642,0
3,52,909,0
53,62,89,0
74,35,446,0
11,11,863,0
47,27,886,0
79,12,201,0
39,94,147,0
74,49,147,0
82,49,168,0
28,79,113,0
9,83,818,0
36,44,85,0
17,23,969,0
40,83,134,0
100,33,948,0
88,82,592,0
28,90,828,0
68,48,980,0
94,9,877,0
10,55,189,0
31,43,466,0
95,59,30,0
36,34,278,0
41,79,574,0
85,77,789,0
23,62,769,0
79,98,116,0
81,35,960,0
29,24,997,0
45,7,228,0
63,35,469,0
56,71,693,0
34,15,356,0
89,60,32,0
19,34,307,0
31,48,937,0
24,77,992,0
67,21,985,0
51,33,198,0
69,60,966,0
35,89,535,0
65,8,903,0
24,84,961,0
98,77,399,0
22,83,765,0
38,89,786,0
81,68,336,0
88,31,834,0
76,16,91,0
72,21,905,0
81,53,151,0
34,40,568,0
31,20,410,0
38,16,462,0
12,67,378,0
44,11,439,0
51,67,656,0
81,7,341,0
34,62,556,0
79,20,601,0
38,36,487,0
45,20,238,0
37,72,434,0
28,26,581,0
67,54,694,0
41,60,890,0
56,60,561,0
25,99,934,0
14,37,144,0
55,40,547,0
44,74,189,0
16,35,745,0
95,42,371,0
10,93,571,0
83,68,263,0
56,11,628,0
90,2,214,0
56,20,82,0
20,46,800,0
45,69,574,0
57,58,842,0
38,36,651,0
12,20,553,0
2,95,719,0
54,46,188,0
63,54,989,0
18,13,282,0
74,39,187,0
49,26,899,0
21,4,15,0
79,33,976,0
1,25,874,0
35,57,686,0
75,22,771,0
42,69,491,0
77,89,678,0
51,52,398,0
83,64,545,0
48,68,765,0
55,24,707,0
91,92,390,0
71,51,765,0
29,65,274,0
86,95,683,0
76,34,549,0
16,17,151,0
86,40,608,0
36,66,682,0
83,74,901,0
25,66,707,0
84,28,940,0
28,6,945,0
94,17,635,0
22,37,82,0
47,5,185,0
100,17,209,0
45,9,494,0
16,27,973,0
27,20,402,0
95,75,77,0
56,48,372,0
91,27,130,0
88,55,477,0
2,61,255,0
33,11,971,0
23,56,704,0
22,26,77,0
37,49,482,0
51,84,474,0
61,12,260,0
60,11,764,0
1,96,413,0
95,6,434,0
6,4,582,0
3,22,278,0
87,55,335,0
95,20,56,0
10,65,886,0
54,7,616,0
81,74,685,0
96,17,368,0
10,34,424,0
77,15,350,0
45,60,874,0
17,82,2,0
25,57,683,0
85,91,789,0
26,72,93,0
21,38,361,0
55,9,301,0
10,20,103,0
3,62,291,0
66,98,933,0
80,99,107,0
20,36,820,0
9,18,981,0
11,19,918,0
47,92,35,0
35,43,588,0
26,2,868,0
4,42,249,0
21,53,290,0
12,57,519,0
94,86,980,0
31,9,793,0
35,28,747,0
100,40,146,0
32,98,353,0
60,38,598,0
25,66,324,0
13,59,630,0
76,3,231,0
2,32,895,0
90,94,234,0
4,93,920,0
69,5,593,0
65,34,101,0
47,90,449,0
29,49,574,0
64,27,582,0
40,5,598,0
69,4,94,0
90,81,33,0
53,6,178,0
83,44,216,0
90,3,757,0
32,82,543,0
42,73,56,0
70,23,928,0
66,94,194,0
62,82,308,0
63,70,62,0
76,84,265,0
29,62,755,0
89,75,56,0
98,63,913,0
59,91,63,0
94,60,971,0
94,17,300,0
60,57,87,0
36,1,554,0
23,19,300,0
88,21,96,0
2,9,776,0
53,56,548,0
38,64,447,0
9,65,114,0
12,98,970,0
26,72,242,0
71,68,453,0
66,26,131,0
19,97,481,0
100,47,956,0
69,49,766,0
28,35,973,0
96,23,681,0
80,79,498,0
62,69,398,0
64,66,482,0
53,60,592,0
55,72,633,0
38,27,860,0
24,85,170,0
66,38,779,0
22,16,476,0
11,67,392,0
57,67,430,0
83,96,875,0
14,51,217,0
62,70,588,0
88,93,517,0
39,46,164,0
49,76,703,0
59,73,411,0
77,23,10,0
64,10,218,0
74,28,418,0
72,10,867,0
48,21,579,0
52,42,952,0
58,9,301,0
65,45,256,0
74,7,690,0
89,94,628,0
2,60,412,0
43,89,852,0
97,9,207,0
94,25,771,0
24,28,533,0
43,61,610,0
21,51,128,0
23,23,970,0
29,73,125,0
8,84,857,0
54,28,471,0
16,35,880,0
92,85,738,0
65,45,988,0
14,69,223,0
61,83,317,0
34,45,409,0
81,31,603,0
66,38,614,0
93,76,996,0
39,87,700,0
42,36,486,0
43,64,469,0
62,20,455,0
86,54,338,0
23,96,690,0
79,82,305,0
32,90,498,0
48,26,785,0
12,20,585,0
12,10,935,0
59,1,95,0
64,3,670,0
34,20,777,0
35,66,84,0
93,11,145,0
75,92,887,0
82,34,625,0
34,83,303,0
9,68,168,0
85,87,567,0
80,56,361,0
72,50,39,0
92,51,883,0
6,67,283,0
8,62,921,0
95,94,18,0
98,63,325,0
84,67,840,0
88,72,343,0
64,57,381,0
58,65,436,0
19,47,56,0
22,94,890,0
75,22,868,0
30,26,606,0
30,48,551,0
78,38,443,0
7,88,5,0
44,83,291,0
87,41,994,0
20,36,427,0
54,22,368,0
60,80,312,0
91,9,966,0
50,28,709,0
100,16,556,0
52,22,995,0
93,66,295,0
77,45,221,0
90,45,780,0
22,32,138,0
44,20,285,0
44,67,404,0
59,43,803,0
21,26,824,0
70,36,840,0
20,29,685,0
58,77,127,0
86,48,720,0
95,82,701,0
54,52,680,0
67,21,214,0
77,2,757,0
73,69,536,0
35,40,861,0
58,13,3,0
32,22,244,0
73,92,27,0
98,29,827,0
27,41,342,0
69,61,418,0
50,77,64,0
29,73,405,0
86,53,319,0
7,39,128,0
46,51,7,0
2,19,61,0
10,10,616,0
73,56,910,0
10,87,757,0
70,61,510,0
14,22,209,0
77,78,765,0
54,83,169,0
39,71,753,0
76,20,434,0
95,89,478,0
76,60,194,0
25,37,430,0
43,78,282,0
83,69,575,0
50,69,686,0
67,61,778,0
11,85,217,0
73,64,909,0
2,28,889,0
1,58,301,0
24,81,121,0
89,42,939,0
11,42,607,0
45,38,151,0
70,61,309,0
69,91,76,0
41,33,518,0
17,89,317,0
8,81,573,0
64,47,930,0
85,87,756,0
99,53,932,0
44,70,99,0
50,60,722,0
47,26,710,0
10,32,315,0
42,8,447,0
2,98,532,0
32,51,676,0
46,69,838,0
39,26,939,0
14,4,146,0
92,56,703,0
80,32,67,0
18,71,757,0
16,21,391,0
36,88,987,0
64,23,976,0
33,27,510,0
39,74,561,0
34,23,261,0
60,54,137,0
2,19,6,0
60,38,886,0
7,19,991,0
56,52,518,0
38,47,746,0
16,9,782,0
49,67,108,0
72,59,494,0
26,47,23,0
91,83,815,0
57,65,687,0
99,11,475,0
38,24,263,0
69,12,113,0
41,81,821,0
86,22,242,0
67,12,964,0
68,4,869,0
91,57,768,0
2,93,245,0
66,51,829,0
59,64,876,0
71,4,285,0
31,34,136,0
15,30,256,0
87,43,451,0
50,18,786,0
68,28,756,0
21,88,334,0
100,77,19,0
10,77,915,0
35,18,802,0
76,16,874,0
22,73,533,0
88,5,634,0
1,60,66,0
50,67,702,0
66,56,123,0
88,72,512,0
50,63,365,0
96,74,636,0
32,75,808,0
15,65,151,0
56,76,601,0
36,39,131,0
89,95,842,0
7,75,23,0
33,10,76,0
68,69,413,0
8,23,142,0
89,2,184,0
46,92,124,0
52,18,648,0
69,47,924,0
11,71,706,0
21,68,6,0
69,34,318,0
60,28,105,0
90,88,170,0
47,81,457,0
41,20,307,0
10,1,280,0
20,64,105,0
94,58,601,0
23,60,336,0
77,75,41,0
29,54,520,0
39,20,653,0
51,13,487,0
38,95,522,0
46,42,518,0
78,16,533,0
37,22,121,0
77,59,106,0
30,14,47,0
77,32,386,0
36,77,618,0
84,67,825,0
54,7,89,0
48,74,728,0
22,18,378,0
76,81,279,0
82,7,352,0
81,88,566,0
59,66,255,0
9,20,954,0
40,70,116,0
28,23,463,0
56,90,799,0
14,15,253,0
98,58,854,0
65,86,373,0
10,88,397,0
46,68,253,0
74,4,481,0
32,84,461,0
93,96,812,0
15,68,908,0
72,55,840,0
70,44,916,0
13,68,98,0
52,43,93,0
16,69,646,0
98,85,830,0
48,25,927,0
14,42,980,0
4,72,391,0
38,97,312,0
63,6,166,0
25,20,561,0
67,87,392,0
28,95,418,0
76,19,298,0
97,18,594,0
74,24,378,0
43,58,924,0
73,23,338,0
55,95,711,0
19,71,630,0
90,20,659,0
23,20,715,0
2,47,346,0
35,30,222,0
85,34,556,0
42,96,620,0
10,78,335,0
48,40,359,0
100,15,995,0
8,15,879,0
100,89,41,0
35,56,300,0
64,67,355,0
94,88,933,0
60,11,352,0
78,87,293,0
57,62,298,0
29,87,556,0
98,47,511,0
76,49,29,0
54,30,766,0
92,32,327,0
69,31,561,0
70,42,404,0
77,16,353,0
82,74,967,0
72,96,965,0
26,61,479,0
35,24,533,0
1,38,551,0
86,60,185,0
98,25,966,0
36,14,710,0
38,26,840,0
50,79,714,0
12,39,843,0
28,32,17,0
10,78,395,0
40,96,750,0
44,52,585,0
11,7,412,0
23,40,266,0
85,2,535,0
56,72,634,0
63,55,27,0
15,37,594,0
28,8,481,0
93,11,661,0
96,49,684,0
98,29,952,0
65,45,876,0
65,96,528,0
4,93,577,0
97,8,947,0
70,59,24,0
40,83,632,0
82,86,376,0
26,89,252,0
78,48,26,0
68,77,324,0
26,16,268,0
98,78,221,0
21,61,754,0
80,13,296,0
92,71,315,0
31,12,830,0
42,17,309,0
41,26,380,0
33,60,627,0
65,96,44,0
33,62,591,0
30,79,932,0
84,29,650,0
63,89,139,0
5,87,447,0
84,10,238,0
42,50,247,0
56,82,319,0
7,91,873,0
64,92,311,0
54,14,362,0
10,66,392,0
76,59,415,0
75,50,458,0
46,44,226,0
15,40,210,0
27,62,782,0
46,58,421,0
68,42,225,0
30,68,797,0
22,34,97,0
19,83,269,0
85,39,930,0
90,35,583,0
94,74,306,0
64,98,552,0
29,35,610,0
100,30,209,0
67,42,34,0
64,18,284,0
99,95,275,0
59,90,952,0
62,70,474,0
17,68,169,0
30,62,915,0
26,39,992,0
47,62,822,0
76,36,545,0
97,44,299,0
53,12,831,0
9,61,168,0
68,23,437,0
4,47,720,0
16,95,444,0
60,6,639,0
97,38,937,0
54,59,618,0
54,39,248,0
19,25,247,0
8,95,153,0
80,84,385,0
79,67,676,0
23,30,190,0
28,17,367,0
14,34,658,0
1,30,238,0
45,29,577,0
87,80,631,0
57,55,414,0
55,9,956,0
9,58,248,0
97,38,326,0
97,29,704,0
3,67,248,0
20,16,75,0
83,27,678,0
92,43,435,0
29,90,481,0
20,42,830,0
57,84,246,0
27,17,376,0
54,34,479,0
61,65,615,0
68,62,919,0
32,25,116,0
7,20,190,0
5,88,579,0
56,59,173,0
64,15,588,0
33,23,789,0
3,5,333,0
60,85,450,0
84,12,693,0
70,30,8,0
63,82,912,0
59,14,635,0
67,10,846,0
57,54,79,0
83,8,637,0
64,54,135,0
67,41,448,0
38,40,604,0
11,42,359,0
35,52,333,0
2,98,500,0
74,83,304,0
96,62,657,0
54,87,287,0
9,11,138,0
6,60,114,0
3,23,549,0
11,74,519,0
46,16,25,0
95,18,335,0
92,72,271,0
76,30,730,0
98,59,139,0
18,85,981,0
83,57,207,0
54,76,566,0
30,67,916,0
68,80,843,0
49,69,536,0
2,56,653,0
21,44,580,0
4,88,825,0
55,39,738,0
57,37,157,0
91,13,230,0
51,66,704,0
38,26,795,0
47,20,612,0
34,44,127,0
53,77,255,0
67,88,190,0
86,62,698,0
97,24,754,0
71,8,156,0
63,8,694,0
93,79,643,0
87,41,392,0
20,4,195,0
87,25,733,0
49,5,924,0
77,5,13,0
62,96,463,0
28,53,845,0
38,52,357,0
45,1,739,0
50,79,265,0
76,89,183,0
67,27,183,0
31,10,444,0
39,17,379,0
72,64,583,0
99,39,832,0
4,26,794,0
44,94,877,0
62,71,760,0
62,19,683,0
58,44,899,0
71,75,203,0
89,67,746,0
86,94,360,0
78,50,717,0
10,33,573,0
33,17,648,0
81,14,122,0
23,13,178,0
14,93,374,0
26,50,312,0
2,74,421,0
14,46,180,0
7,98,697,0
52,49,190,0
64,40,922,0
43,17,710,0
87,44,516,0
60,75,484,0
37,94,406,0
31,36,645,0
25,70,465,0
30,68,268,0
91,75,685,0
24,21,964,0
16,61,396,0
24,18,365,0
19,78,448,0
90,55,857,0
80,10,44,0
6,72,347,0
78,43,367,0
82,64,316,0
23,95,236,0
59,94,941,0
49,96,956,0
23,43,557,0
6,65,918,0
64,76,28,0
80,43,774,0
75,34,657,0
79,22,114,0
30,68,535,0
75,29,115,0
72,99,340,0
99,44,859,0
80,20,464,0
18,38,827,0
52,22,568,0
40,95,712,0
35,90,734,0
82,32,89,0
49,26,638,0
11,85,199,0
20,4,813,0
3,24,343,0
67,49,237,0
42,62,607,0
34,7,131,0
76,65,226,0
93,41,880,0
12,79,617,0
98,30,682,0
26,78,831,0
74,95,584,0
4,72,905,0
87,11,21,0
70,30,561,0
77,5,331,0
68,74,202,0
53,47,479,0
50,70,259,0
70,72,43,0
1,60,977,0
89,77,151,0
97,79,765,0
70,27,366,0
97,13,288,0
88,69,881,0
93,44,836,0
97,61,645,0
96,89,711,0
10,74,928,0
67,8,985,0
15,99,601,0
9,7,863,0
71,76,555,0
30,15,564,0
21,54,102,0
1,36,700,0
35,6,109,0
65,81,389,0
37,50,527,0
5,63,450,0
45,83,107,0
7,11,860,0
55,22,918,0
89,10,941,0
25,99,372,0
20,15,990,0
89,78,43,0
10,2,88,0
81,50,7,0
97,6,530,0
100,16,959,0
74,53,585,0
11,16,683,0
53,47,25,0
79,63,698,0
48,4,971,0
58,76,117,0
70,69,204,0
68,83,745,0
62,54,145,0
88,88,820,0
17,18,67,0
70,79,952,0
44,70,9,0
4,60,84,0
89,99,492,0
1,28,732,0
93,5,279,0
84,44,284,0
54,94,79,0
76,82,797,0
19,72,313,0
83,57,513,0
44,32,667,0
69,80,665,0
33,70,444,0
23,39,664,0
34,18,206,0
92,91,625,0
18,13,226,0
22,95,885,0
6,93,216,0
24,9,661,0
54,95,665,0
33,41,97,0
61,12,174,0
5,21,161,0
49,2,944,0
93,89,62,0
77,32,613,0
67,67,207,0
86,49,46,0
23,90,273,0
57,90,615,0
87,50,960,0
39,67,189,0
79,3,242,0
41,19,114,0
34,30,885,0
94,28,861,0
68,22,565,0
92,74,507,0
86,70,733,0
8,90,234,0
22,53,150,0
31,12,103,0
71,77,756,0
1,8,398,0
42,51,834,0
82,23,150,0
79,82,627,0
42,11,707,0
79,36,193,0
58,63,895,0
78,89,232,0
37,14,87,0
94,13,463,0
80,67,222,0
